"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1990-Q3","Q3-1990","USD","US Dollar","6","Millions",,,303929.2,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1990-Q4","Q4-1990","USD","US Dollar","6","Millions",,,307521.3,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","USD","US Dollar","6","Millions",,,305334.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","USD","US Dollar","6","Millions",,,306543.3,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","USD","US Dollar","6","Millions",,,310181.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","USD","US Dollar","6","Millions",,,312899.6,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","USD","US Dollar","6","Millions",,,317588.2,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","USD","US Dollar","6","Millions",,,322015.6,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","USD","US Dollar","6","Millions",,,326960.6,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","USD","US Dollar","6","Millions",,,335779.3,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","USD","US Dollar","6","Millions",,,340129.1,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","USD","US Dollar","6","Millions",,,344036,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","USD","US Dollar","6","Millions",,,346181.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","USD","US Dollar","6","Millions",,,354575.7,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","USD","US Dollar","6","Millions",,,362435,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","USD","US Dollar","6","Millions",,,368563.7,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","USD","US Dollar","6","Millions",,,374462.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","USD","US Dollar","6","Millions",,,378966.4,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","6","Millions",,,381496.9,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","6","Millions",,,384899.4,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","6","Millions",,,395086.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","6","Millions",,,397959.5,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","6","Millions",,,406245.7,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","6","Millions",,,411071.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","6","Millions",,,415029,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","6","Millions",,,420578.4,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","6","Millions",,,424707.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","6","Millions",,,437471.9,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","6","Millions",,,440273.5,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","6","Millions",,,449448.1,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","6","Millions",,,454310,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","6","Millions",,,460037.2,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","6","Millions",,,470513.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","6","Millions",,,478546.7,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","6","Millions",,,482521.6,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","6","Millions",,,485445.9,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","6","Millions",,,493343.9,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","6","Millions",,,505052.2,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","6","Millions",,,513569.1,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","6","Millions",,,522369.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","6","Millions",,,528462.1,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","6","Millions",,,528726.5,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","6","Millions",,,537882.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","6","Millions",,,544872.9,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","6","Millions",,,554102,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","6","Millions",,,563053.5,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","6","Millions",,,571145.3,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","6","Millions",,,583205,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","6","Millions",,,588424,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","6","Millions",,,596394.8,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","6","Millions",,,599962.5,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","6","Millions",,,603978.9,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","6","Millions",,,617467.3,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","6","Millions",,,631332.6,,
"AUT","Austria","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1960-Q1","Q1-1960","USD","US Dollar","6","Millions",,,13465.1,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1960-Q2","Q2-1960","USD","US Dollar","6","Millions",,,13820.9,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1960-Q3","Q3-1960","USD","US Dollar","6","Millions",,,14061.3,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1960-Q4","Q4-1960","USD","US Dollar","6","Millions",,,14281.4,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1961-Q1","Q1-1961","USD","US Dollar","6","Millions",,,14778.1,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1961-Q2","Q2-1961","USD","US Dollar","6","Millions",,,14723.2,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product - expenditure approach","CPCARSA","US dollars, current prices, current PPPs, annual levels, seasonally adjusted","Q","Quarterly","1961-Q3","Q3-1961","USD","US Dollar","6","Millions",,,14983.4,"E","Estimated value"
